B11,B12,B2,B3,B4,B8,H2_pct,H2_ppm,OBJECTID,sid_vs_mean,sid_hematite,sid_magnetite,sid_goethite,sid_serpentine,sid_olivine,sid_chlorite
2026.0,1522.0,1444.667,1620.0,1476.0,3618.0,66.6,,4534.0,0.1077142377101953,0.41683769521612546,0.4696966103546062,0.449588651926908,,,
2725.5,2342.0,4316.0,4064.0,3984.0,4808.0,19.5,,4535.0,0.0012079761732807,0.6049033687294377,0.6612182585717632,0.6455047222554996,,,
2917.25,2475.0,5016.0,4540.0,4377.0,5016.0,90.5,,4536.0,0.0042858564253185,0.6370103182835691,0.6947721497883338,0.6789325320892913,,,
1988.0,1969.0,3781.0,3500.0,3478.0,4070.0,85.8,,4537.0,0.0069696647006555,0.6586457674320118,0.7188517871122946,0.7020172704839744,,,
1364.375,1168.833,1437.636,1570.0,1440.909,1255.846,100.0,,4538.0,0.0394505097164447,0.39555579829713283,0.42534790385933996,0.4206993980700825,,,
2151.75,1958.571,4889.333,4614.0,4550.0,4768.0,87.0,,4539.0,0.0255325055403014,0.8080189295621172,0.870138496389552,0.8541905434839767,,,
2277.0,2188.333,6928.0,6546.0,6586.5,6651.0,79.0,,4540.0,0.0657329550028967,0.9908326789442214,1.0596072065027315,1.0422056132404272,,,
2261.833,2022.167,5317.667,4840.0,4795.2,5008.0,90.5,,4541.0,0.0285425489968314,0.823811860140379,0.8878759051915501,0.871156389636987,,,
1953.5,1268.5,1284.0,1310.0,1233.0,3492.333,80.0,,4542.0,0.1482380297426487,0.45294851562820293,0.5109991458533018,0.48766143935548945,,,
2667.333,2278.0,5394.0,5152.0,5006.0,5352.0,17.0,,4543.0,0.0164124750827006,0.7589283947920757,0.8183377616272894,0.8031397126124953,,,
2101.0,1706.0,1363.0,1313.0,1509.333,2516.667,19.0,,4544.0,0.1031607945062863,0.24960837809266154,0.29057265376296704,0.27565831951432695,,,
1575.4,1361.5,959.0,1060.0,1116.0,1497.0,13.0,,4545.0,0.1128749663341506,0.19365731438633627,0.22152791143306522,0.21308749465553173,,,
2499.175,2326.25,7170.0,6418.0,6306.0,6066.0,11.8,,4546.0,0.0546046276656985,0.9310335764710067,0.9981058624993062,0.9812161196559226,,,
2202.333,1936.667,5631.0,5418.0,5248.0,5706.0,13.9,,4547.0,0.0437507435019161,0.911419127187735,0.9774503832743993,0.9604418584892102,,,
2689.8,2072.0,6779.0,6329.0,6089.0,6118.0,13.8,,4548.0,0.0489894402165825,0.9357842023542056,1.000672935889542,0.9846654319679764,,,
2408.0,2198.0,7483.0,6825.0,6790.0,6668.0,17.9,,4549.0,0.0699263604905114,1.00715985950781,1.0768146288817606,1.059245910827853,,,
2138.833,2139.0,7507.2,7204.0,7195.0,6946.0,27.4,,4550.0,0.090871957341366,1.0778115492408862,1.1480262232648575,1.1308295508288444,,,
2138.833,2139.0,7507.2,7204.0,7195.0,6946.0,20.1,,4551.0,0.090871957341366,1.0778115492408862,1.1480262232648575,1.1308295508288444,,,
2741.5,2509.6,7872.0,7388.0,7198.0,7102.0,17.6,,4552.0,0.0581587213292202,0.9585799310335315,1.0251576137272558,1.0086536849746974,,,
2638.0,2479.0,2530.0,2376.0,2332.0,4246.0,36.0,,4553.0,0.051876102267984,0.35195392434885364,0.4046254762153245,0.38588338573867265,,,
2403.429,2394.125,7620.0,7232.083,7200.0,7127.5,21.4,,4554.0,0.0705890630190216,1.0030304182266343,1.0716955940224142,1.0545460083170641,,,
2631.0,2352.0,4712.0,4295.0,4182.0,4714.0,26.4,,4555.0,0.0051998265988609,0.645732312906961,0.7038071653237989,0.6879811322332631,,,
2735.75,1954.625,919.75,1178.667,1302.0,3133.5,53.6,,4556.0,0.2734327289984051,0.2248328112538716,0.25600827209397264,0.2421279879001645,,,
1956.0,1360.2,854.5,1045.6,1175.6,2520.444,37.7,,4557.0,0.1822356525649397,0.2837382474151384,0.320772845902043,0.30602461188179164,,,
2367.15,2082.833,5542.0,5144.8,5130.0,5528.0,35.2,,4558.0,0.0297931142388688,0.8402048521667427,0.9048887290083336,0.8878860816214043,,,
2643.25,2384.0,4852.0,4460.0,4464.0,4966.0,90.6,,4559.0,0.0062462967978476,0.6665525506158392,0.7252296233869011,0.7093288183283749,,,
2779.0,2429.25,4895.333,4626.0,4414.5,5278.0,12.0,,4560.0,0.0048976652994439,0.6604251437233002,0.7189468228057202,0.7028518788357188,,,
2285.4,1511.4,691.938,953.44,1064.615,2912.25,38.4,,4561.0,0.3064472775827969,0.28817156712087855,0.322375469295188,0.30670700747798246,,,
2403.4,1770.571,827.35,1093.081,1469.852,2496.549,60.5,,4562.0,0.2303141024762147,0.2010563164931336,0.2255802280374316,0.21598769252024608,,,
2593.143,2179.667,4891.0,4512.0,4356.0,4906.0,18.9,,4563.0,0.0096232593507557,0.707366787851907,0.7671154736014199,0.751088795429542,,,
2573.5,2446.667,5221.333,4824.0,4816.0,5168.0,11.8,,4564.0,0.0122302170590456,0.7094896584000318,0.76940322663734,0.753496103671365,,,
2666.0,2319.0,5068.0,4796.0,4510.0,4950.0,86.6,,4565.0,0.0103186957635745,0.7014598015701263,0.7593176122513299,0.7442778307988254,,,
2470.667,2291.0,5028.0,4582.0,4424.0,4776.0,12.1,,4568.0,0.012827963634377,0.7090826474239451,0.7691905383844784,0.75321474928461,,,
2647.5,2387.167,2688.0,2693.833,2954.0,3294.667,40.0,,4570.0,0.0217025013788401,0.3700092258591415,0.41057091064430573,0.39964425021350963,,,
2805.4,2418.5,689.8,888.0,986.667,2866.0,56.0,,4571.0,0.4545684016991497,0.14870764299675776,0.17344049550320362,0.15959959991692096,,,
2593.571,2193.5,7125.0,6640.0,6513.333,6692.0,81.2,,4572.0,0.0554484118918552,0.9617491734251057,1.0292926939406013,1.012178542050688,,,
3238.333,2682.5,1620.0,1882.0,2151.2,2920.667,16.3,,4577.0,0.1515692051336754,0.16804578327428557,0.19181725974999117,0.1843764363144288,,,
3142.5,2527.0,2472.0,2614.0,2837.2,3520.0,40.0,,4578.0,0.0464809585859722,0.310491328850067,0.34631381283559426,0.3362303707387938,,,
2241.083,1961.0,4193.6,3920.0,3889.0,4434.667,31.9,,4579.0,0.0083126781263321,0.6988946818539727,0.7586838062969268,0.7424772878289736,,,
2858.0,2504.0,4556.0,4204.0,4039.0,4602.0,24.2,,4580.0,0.0023768314689215,0.5828602519575974,0.6373688894539535,0.6225451678750635,,,
1754.167,1364.667,1931.5,1896.0,1772.75,2957.0,23.1,,4581.0,0.0197975820573394,0.4821449757142343,0.5368433115890763,0.5191085074723779,,,
2323.625,2065.5,4914.667,4460.0,4385.333,4690.0,85.4,,4582.0,0.0171764023854189,0.7534167846238641,0.8151548025381329,0.798813978051533,,,
1699.833,1032.0,706.333,790.5,599.0,3106.25,18.6,,4583.0,0.3652591715608643,0.4930557293714691,0.5523573379387907,0.5245896734966213,,,
2726.429,2292.333,5042.0,4797.0,4680.0,5036.0,15.9,,4584.0,0.0095725501014335,0.7056696667559128,0.7629626293472102,0.7482173658962514,,,
2521.5,2193.25,1965.0,1864.0,1823.0,3537.6,22.2,,4585.0,0.0844736228889802,0.29300100981709243,0.34113001228765355,0.3232877845716617,,,
3043.25,2443.667,5330.667,5016.0,4932.0,5269.333,56.9,,4586.0,0.0074560110905107,0.685320565983401,0.7415453404479129,0.7270901361300466,,,
2736.0,2447.25,5171.2,4894.0,4908.0,5204.0,10.7,,4587.0,0.0094795078170537,0.6976335478414797,0.7552000061633792,0.7402859185370254,,,
3216.143,3057.1,1736.5,1967.3,2114.552,2655.846,16.2,,4588.0,0.1680894067823154,0.12906402699726532,0.15010054554419647,0.14390727395432373,,,
2207.125,1580.0,2307.0,2210.25,2137.5,3256.333,80.0,,4589.0,0.0172584643162686,0.4656713977059458,0.5173289021864342,0.5011266401804795,,,
1912.5,1144.0,2802.5,2651.75,2587.5,3470.333,70.0,,4590.0,0.0130165679233921,0.7172045825648767,0.7774669582390286,0.7603033119813682,,,
2205.9,1264.2,616.5,734.4,1086.333,3379.4,82.6,,4591.0,0.383761759480874,0.4247038763891207,0.4709958771020431,0.4490102450935046,,,
2175.688,1369.333,642.5,811.2,1115.0,3882.429,30.0,,4592.0,0.3965514186734986,0.4649887253830204,0.5157368670900974,0.49160337826837386,,,
1788.333,1369.875,1568.0,1522.0,1544.0,3009.0,27.3,,4593.0,0.0572763688674149,0.4196388370640186,0.47439450089412316,0.4547619966868357,,,
2904.0,2624.5,4042.0,3536.0,3602.0,4260.0,34.7,,4595.0,0.0051534537950201,0.48387348886728077,0.5369610733768736,0.5215068408599354,,,
2309.667,1900.8,4194.0,3580.0,3205.0,4535.0,32.1,,4598.0,0.0104853374975748,0.6693945051770118,0.7354372919829402,0.7153155257006025,,,
2285.4,1709.5,7400.0,7272.0,7190.667,6891.667,11.8,,4599.0,0.1032503730551834,1.1507974134324193,1.2200445086280733,1.2038381771786504,,,
2547.8,2217.0,3341.5,3398.0,2886.0,4044.0,19.2,,4600.0,0.0059670570941817,0.5026316004841375,0.5534051910365261,0.5388619125040964,,,
2059.312,1546.571,1200.667,1382.0,1346.667,4116.0,17.4,,4602.0,0.1929932451560934,0.44391363541555084,0.5005922918520229,0.47695846192415303,,,
2248.8,2287.75,3086.0,3047.0,2946.0,3092.0,87.0,,4603.0,0.0109997772055751,0.45692021926781495,0.501728819120597,0.4904129917867842,,,
2063.333,1606.0,1497.0,1440.0,1191.333,3110.167,21.0,,4604.0,0.1209922825712799,0.33531554013942805,0.38811177144914044,0.3672195903134441,,,
2767.0,2454.0,4684.0,4646.667,4588.0,5224.0,18.0,,4605.0,0.0039972593321682,0.6527753748560898,0.708166173557957,0.6935824142783303,,,
2999.75,2382.667,4208.0,3905.0,3678.0,4484.0,22.3,,4606.0,0.0021893662377558,0.5472335342158214,0.6002058166481055,0.5854339271171636,,,
2286.0,1669.0,3152.0,3040.0,2978.667,4571.667,56.5,,4607.0,0.0123436588276215,0.6317990320326036,0.6928457495646299,0.6739639006475666,,,
3248.333,2418.5,3568.0,3502.0,3473.333,4016.0,15.8,,4608.0,0.0098113090031868,0.4567864911666158,0.5009381439074285,0.4892903856498224,,,
2945.5,2480.0,2886.0,2602.0,2634.0,3616.0,30.0,,4609.0,0.0331486867100358,0.3433845863605163,0.3894623360505103,0.37490950823621494,,,
3183.333,2707.0,4581.333,4452.0,4556.0,4846.0,28.0,,4610.0,0.0013145919177179,0.5599791233311184,0.6097349449100792,0.597006136300212,,,
3349.25,2546.0,4901.0,4442.0,4460.0,4974.0,30.0,,4611.0,0.0023003521577126,0.5861769079372675,0.6397847083719859,0.6253169760090365,,,
2997.333,2288.333,4496.0,4164.0,4188.0,4526.0,32.8,,4612.0,0.0026658527315028,0.6061057583054736,0.6591176247990809,0.6452518660221018,,,
2980.167,2337.714,2555.5,2616.0,2472.0,3374.667,12.5,,4613.0,0.0401331495734941,0.3307358324043868,0.3698710630344641,0.35842267052400356,,,
2992.333,2508.8,5667.333,5320.0,5418.4,5692.0,15.4,,4614.0,0.0115449668348316,0.7245969861069279,0.7829437611163568,0.7678941204422385,,,
2787.667,2586.231,5072.0,4860.0,4766.667,5106.0,49.1,,4615.0,0.0067084688371892,0.659117278370255,0.7148850259629796,0.700459902540006,,,
3392.875,2640.2,3163.0,3067.5,2886.0,4130.0,10.9,,4616.0,0.0318460761608013,0.3614965388598017,0.40556178783339547,0.3920532614023564,,,
3548.625,2719.333,1691.0,1694.0,1990.0,3652.0,50.0,,4617.0,0.184915780162593,0.18760746152195004,0.2216362853329651,0.20805408303307601,,,
2480.5,2256.25,4064.0,3762.0,3352.0,4053.333,25.0,,4618.0,0.0045024116567205,0.57693324784039,0.6322634737727709,0.616922313036371,,,
2348.0,2190.0,4692.0,4396.0,4288.0,4952.0,14.5,,4619.0,0.0113679564143076,0.714770372123303,0.7759726464110654,0.7592659743613224,,,
2415.5,2026.0,6307.75,6153.0,6169.333,5962.5,24.6,,4620.0,0.0537408412157115,0.9511814405329737,1.0147434834278815,0.9995821891665986,,,
2224.8,1932.0,4566.0,3895.25,4026.0,4957.0,76.9,,4621.0,0.015056128858316,0.7433386326553022,0.8109856589459801,0.7911251549915298,,,
2092.0,1740.5,2285.5,2519.0,2643.0,2638.667,27.0,,4622.0,0.0106557158327838,0.4584255497626543,0.49634014637246493,0.48811869236080424,,,
1996.0,1663.25,2299.5,2354.0,2406.833,2392.286,28.1,,4623.0,0.0116059344930145,0.4522073431441417,0.49218809329398316,0.4830074354071119,,,
2547.0,2158.2,2246.333,2217.5,2316.5,2971.0,16.7,,4624.0,0.0392717391624481,0.31839949496587405,0.3584075676997509,0.34653969030895837,,,
1803.0,1239.667,523.524,803.95,636.5,3089.0,15.4,,4631.0,0.4235734071167511,0.42424218531627994,0.4701894704614351,0.447557024878362,,,
1280.5,1100.0,757.0,791.5,731.25,876.5,14.7,,4632.0,0.1681170236989764,0.14523395855487542,0.16564509091078422,0.16027465674562233,,,
2979.0,2212.0,4268.0,4176.0,3960.0,4844.0,30.0,,4633.0,0.001655408924178,0.6101693948788369,0.663748053492494,0.6492700905937396,,,
2681.917,2196.25,3808.0,3564.0,3397.0,4392.667,20.9,,4634.0,0.0014321080851784,0.5553452414434868,0.6104076140494722,0.5945107959754747,,,
2460.143,1956.6,4102.0,3784.0,3756.0,4461.333,14.2,,4635.0,0.0040332953493509,0.6612806027231484,0.7199845748790983,0.7037097514059842,,,
3423.833,2907.5,2454.0,2527.5,2658.0,3265.5,17.2,,4636.0,0.0807090293139729,0.2337910505686136,0.26501286126141954,0.2560845575631908,,,
3022.667,2398.5,6540.833,6204.0,6084.0,6398.0,97.8,,4637.0,0.0270789042436777,0.8327353916655073,0.8944920636912375,0.8788719862552326,,,
2478.4,1834.125,5218.133,4964.8,4902.0,5537.0,57.6,,4638.0,0.0284757972244151,0.85263772578358,0.9164683321388052,0.8997273031385189,,,
2992.8,2396.0,5688.0,5333.333,5186.0,5689.667,10.7,,4639.0,0.0126189634294799,0.7384028333211057,0.797765136891072,0.7822700466456698,,,
2260.6,2134.167,4190.667,3936.0,3854.286,4435.636,28.0,,4640.0,0.0062492110498653,0.6620473576593993,0.7208292991296883,0.7047663698304194,,,
2717.25,2565.0,5004.0,4593.333,4623.0,5074.0,54.0,,4641.0,0.0059578718253675,0.6498362865792221,0.7079128963751857,0.6921922181549167,,,
3726.0,3318.8,1328.0,1600.516,2084.615,2646.8,98.0,,4642.0,0.2866421094784306,0.08148144378820346,0.09382774281325931,0.08953818253315143,,,
2848.0,2639.2,3414.667,3217.5,3158.0,3963.0,33.9,,4643.0,0.012378414434263,0.41496895626540464,0.4629036285513721,0.4489065717524381,,,
2164.0,1800.5,3419.0,3228.0,2966.0,3798.0,47.5,,4644.0,0.0024028831534917,0.6095049812874899,0.6665727326697605,0.6504222863280714,,,
1935.0,1422.6,548.667,864.36,1054.5,1585.529,75.2,,4645.0,0.276775353689582,0.15027211668800552,0.16125193709227104,0.15762285241995683,,,
1880.0,1537.0,1115.333,1439.5,1703.818,1825.111,68.1,,4646.0,0.0869398870571487,0.25565167352554924,0.27785486826428357,0.2734894857293657,,,
2089.0,1561.5,986.429,1376.5,1394.8,2319.0,85.4,,4647.0,0.1336401209258425,0.24496302987228308,0.27142463199891836,0.2629874571806746,,,
2774.5,2276.0,5961.5,5416.0,5308.0,5752.333,60.6,,4648.0,0.0219860479239808,0.7978748862122222,0.8610729578670979,0.8443741004021288,,,
2812.5,2351.5,5728.0,5282.0,5322.0,5656.0,32.9,,4649.0,0.0168920775556126,0.7649354123819858,0.8259751285043677,0.8100174093833585,,,
2812.5,2351.5,5728.0,5282.0,5322.0,5656.0,34.6,,4650.0,0.0168920775556126,0.7649354123819858,0.8259751285043677,0.8100174093833585,,,
2579.667,2275.333,6118.667,5578.333,5703.0,5936.0,32.6,,4651.0,0.0310528294177144,0.843107668067373,0.9079224720148547,0.890970105841246,,,
2234.5,1754.75,1566.0,1873.0,1942.667,2233.639,87.3,,4652.0,0.0594208221432469,0.2913832376954122,0.3189721873493392,0.3127246716541179,,,
3026.667,2446.667,1049.364,1443.417,1955.455,2264.75,85.9,,4653.0,0.2401980548158102,0.12951284669781396,0.1399572877270261,0.13763668977935112,,,
2832.0,2240.071,1508.308,1825.667,2141.5,2277.895,73.4,,4654.0,0.1260904553311486,0.1982211186666436,0.21698089092720274,0.213243783859283,,,
2849.25,2223.2,5122.0,4740.0,4823.0,5162.667,17.4,,4655.0,0.0096015156936147,0.7147586391631867,0.7730348540877403,0.7578186216597341,,,
2527.667,2028.0,1466.25,1828.667,2132.667,2327.0,77.0,,4656.0,0.0956091648212414,0.2378818222110146,0.2599268699145575,0.25531095886754535,,,
3295.722,2896.5,1723.0,2172.846,2588.154,3840.25,26.7,,4657.0,0.1279048862419147,0.21906996844043397,0.24804064188384978,0.238515947100673,,,
2485.4,2163.0,1293.0,1588.0,1896.25,1995.25,97.0,,4658.0,0.1444284777513134,0.16848040371218614,0.18566598774935958,0.18225383546081136,,,
3335.0,2706.667,2511.0,2841.75,3102.667,3295.333,69.0,,4659.0,0.0538814760292071,0.29732275906964944,0.32608299636820404,0.3196469241905856,,,
2532.667,2217.3,1291.2,1519.556,1677.8,1998.375,99.0,,4660.0,0.1640456876980232,0.14283566879401374,0.16148433003474538,0.15663893008706642,,,
2504.5,2161.636,1568.526,1946.421,2133.538,2535.6,37.3,,4661.0,0.0856084354630228,0.2392338195885532,0.2645152277953661,0.2583688360204254,,,
4338.8,4012.8,2083.857,2714.25,3420.0,3941.538,21.2,,4662.0,0.1583298808181302,0.1607711455007178,0.1789704330000326,0.17447559272402322,,,
2827.5,2092.375,3281.0,3117.0,3013.0,3824.0,11.6,,4663.0,0.0070734586104165,0.481911335433866,0.5308080971724993,0.5169330864469207,,,
2810.0,2383.2,3232.0,3196.0,3299.667,3633.0,58.0,,4664.0,0.0091070423652418,0.44064888161690746,0.48432173220370056,0.47293786465349785,,,
2189.5,1746.0,1756.571,2145.25,2393.5,2642.0,61.0,,4665.0,0.0324669347929193,0.3741257608592265,0.4062068548627489,0.39902798137634443,,,
1550.917,1229.5,3430.0,2330.0,2509.0,2580.0,98.5,,4666.0,0.0300499626842391,0.7391185439362021,0.8102877553772159,0.789220693934101,,,
1947.0,1385.0,3375.0,3507.0,3690.667,3997.333,69.5,,4667.0,0.0192224898493691,0.791312426642186,0.8479573240429336,0.8340078947636045,,,
2702.625,2297.333,6105.714,5521.333,5600.5,5915.0,76.0,,4668.0,0.0263078365018188,0.8209020000891443,0.8851535275071298,0.8682158660113245,,,
1108.0,1072.0,2942.0,2750.0,2736.0,2496.0,80.4,,4669.0,0.0459730646786913,0.8795781332119149,0.9417061722704761,0.9268663174489226,,,
2286.0,2109.5,4452.0,4114.0,3968.0,4438.0,34.8,,4670.0,0.0095059039054865,0.6904938851906474,0.7501081048323393,0.7340572186134011,,,
2125.333,1963.0,4144.667,3804.0,3713.333,4088.533,81.8,,4671.0,0.0096015368076471,0.6894201702658176,0.7489463878039891,0.7329637902232224,,,
2320.333,2141.167,4560.0,4092.167,3875.0,4793.667,80.5,,4672.0,0.0096257927964016,0.6904686226612441,0.7537585485544696,0.7356313508078558,,,
2412.75,2363.5,4174.667,3686.0,3690.667,4128.0,50.0,,4673.0,0.0043326904074773,0.5801957107355328,0.6372601795469974,0.6212701866923401,,,
2306.5,1958.5,4324.0,4124.0,4194.5,4822.0,82.7,,4674.0,0.0109161567023126,0.7283248153933177,0.7887559858813318,0.7724204397688463,,,
2590.667,1950.25,4682.0,4174.0,4238.667,4960.0,15.7,,4675.0,0.0102315996662533,0.7254517067993675,0.7877020515313612,0.7703687717679635,,,
3293.25,2994.333,1508.0,2007.714,2380.167,2714.75,90.0,,4676.0,0.1758666672313772,0.1421623610229087,0.1569416552704661,0.15380113275284368,,,
2255.542,2164.5,6931.0,6489.333,6560.0,6944.0,21.0,,4677.0,0.0669014177694353,0.9993305967964252,1.0701512292007713,1.0516681650970723,,,
2442.5,2254.0,6211.0,5790.4,5912.0,6242.0,81.0,,4678.0,0.0393390050685265,0.8832639945141277,0.949522453636311,0.9322000744804706,,,
2502.0,2064.333,7316.0,6882.667,6953.333,7116.0,56.0,,4679.0,0.0701662610548175,1.0268394923749202,1.0963398428449458,1.0787872368964773,,,
1741.0,1497.0,3892.0,3816.0,3735.2,4938.667,19.6,,4680.0,0.0360926296357139,0.8647838398470792,0.9334189012800214,0.9139080688425183,,,
3351.667,3036.8,2518.0,2902.286,3240.0,3348.0,98.0,,4688.0,0.0634168096241709,0.26885588157173634,0.29604665865810004,0.2900934104562138,,,
2576.308,1778.0,833.909,1192.0,1316.75,3417.778,42.6,,4707.0,0.2765030021361795,0.2899872848449014,0.32411088473916977,0.3090296692141856,,,
3021.5,2640.333,3124.0,3484.0,3620.0,4208.0,40.8,,4723.0,0.0124974825008578,0.42600447217013104,0.4663396802892389,0.45609179576956554,,,
2673.25,2131.857,1053.4,1443.143,1632.5,2786.5,12.7,,4724.0,0.1964568927386435,0.18592435221545522,0.2096803595366711,0.20102003672197344,,,
2222.111,1742.875,3416.0,3364.0,3498.0,3936.0,20.0,,4725.0,0.0028679380684655,0.6486578352500705,0.703003722710471,0.688735797056474,,,
2466.087,1866.182,4392.0,3913.333,3812.0,4124.0,10.0,,4726.0,0.0098135737864629,0.6969690346749673,0.755555031574093,0.7400397802974994,,,
2450.0,2287.4,1187.75,1432.5,1745.2,2069.5,16.6,,4727.0,0.1760326795106684,0.1335355660625645,0.1521657947051633,0.1469996795625812,,,
2121.75,1811.0,4488.333,3967.0,3808.0,4586.667,21.0,,4728.0,0.0174747305696552,0.7649912758592101,0.8309105255634073,0.8122894044951792,,,
2253.333,1456.444,1780.0,1767.0,1803.0,4112.0,20.0,,4729.0,0.0906441926865934,0.4898624558059548,0.5485901855525387,0.5266281009915037,,,
2511.5,1889.5,6446.0,6062.0,6017.0,6063.25,11.2,,4730.0,0.0547608405391901,0.9685114493874617,1.034490662976432,1.0181712445728057,,,
2442.375,2286.667,6168.0,5649.0,5657.0,6154.0,58.0,,4731.0,0.0355564509732684,0.8625448978005534,0.9295165323271701,0.911613524818087,,,
2491.0,2186.0,4306.0,3996.0,3956.0,5308.0,13.6,,4732.0,0.0071545455032084,0.6634886732442452,0.7262012190945879,0.7076074886456049,,,
2284.333,2149.167,4815.0,4399.0,4413.0,4830.4,47.3,,4733.0,0.0150551979884507,0.7372771709866817,0.7993416800098857,0.782599812430764,,,
1560.5,1386.5,3137.5,2961.5,2892.0,3909.5,86.6,,4734.0,0.0194660720818412,0.7637789245549536,0.8305534412686386,0.8109760267439625,,,
2580.5,1956.75,4833.333,4222.0,4327.0,4905.0,11.2,,4735.0,0.0120779211681507,0.7363191576626249,0.7991757285082014,0.781774794046209,,,
2063.4,1653.0,3817.333,3537.333,3671.333,4446.25,11.0,,4736.0,0.012678088174824,0.7423211464563447,0.8054920197265806,0.7877175100584333,,,
1866.0,1535.0,3250.0,3109.25,3109.0,3881.333,87.2,,4737.0,0.008034047305953,0.7001153145254082,0.760918003893673,0.7438170614331316,,,
2227.667,2280.0,3728.0,3484.0,3486.0,3740.0,18.4,,4738.0,0.0046447298404116,0.5612236569240346,0.6144761369738323,0.6002434272884793,,,
1643.667,1620.0,3914.4,3926.0,3804.0,3904.0,20.0,,4739.0,0.031603113262461,0.8290905527359722,0.8894648946825439,0.8746474113655323,,,
2330.778,1955.9,6197.0,5951.333,6089.0,6296.429,35.0,,4740.0,0.0553538458385621,0.9663640712230772,1.0332356798972888,1.0163587900986035,,,
2100.0,1763.0,6227.0,5686.0,5858.0,6053.5,89.5,,4741.0,0.069224957423614,1.0214327312705316,1.0925710585954849,1.0741404807037829,,,
1793.0,1697.55,4427.0,4326.5,4461.667,4810.5,11.4,,4742.0,0.0387331002814302,0.8787116376529911,0.9436855861992761,0.9268163372432905,,,
1988.0,1576.0,4589.5,4320.4,4408.0,5276.667,18.4,,4743.0,0.0389229330904316,0.8980729913091805,0.9666458153531865,0.9477867661747033,,,
1446.333,1376.0,6180.0,5666.857,5675.0,5983.429,95.4,,4744.0,0.1310500359488689,1.225729427213698,1.3052271173311436,1.2844535831205472,,,
1526.0,1282.0,2731.0,2678.0,2660.333,3364.0,61.0,,4745.0,0.0110230174594474,0.7208768283934548,0.7821386726238855,0.7649744975176209,,,
1734.75,1762.5,6715.0,6500.5,6447.0,6523.0,89.8,,4746.0,0.1096734803030778,1.146694040864363,1.2203098226596327,1.2018861886425405,,,
1958.5,1806.0,4822.667,4502.0,4656.0,5116.0,69.5,,4747.0,0.0359866827710021,0.8691285279476813,0.9359528671379111,0.9180588087224946,,,
1736.0,1546.5,4220.0,3896.0,3944.0,4490.0,26.1,,4748.0,0.0347823100038087,0.8678208421368654,0.9355698609465966,0.9171242492330747,,,
1517.8,1416.0,5278.0,4820.0,4832.0,4719.5,21.5,,4749.0,0.0894185846713718,1.0796664109161036,1.1519843559976066,1.1337561781925252,,,
1689.083,1618.5,4306.0,4117.0,4240.0,4444.0,33.0,,4750.0,0.0401315685298765,0.8824459662779587,0.9477836517793357,0.9309020859143569,,,
1634.5,1498.25,3684.0,3280.0,3170.714,3373.0,96.8,,4751.0,0.0217550184464042,0.7717272255017928,0.8350329519793306,0.8181855745310849,,,
1795.0,1829.0,6510.0,6128.75,6148.0,6405.75,12.7,,4752.0,0.0934148157095523,1.0910699051100783,1.1649155830538396,1.1458261260685365,,,
1543.0,1554.0,5786.0,5356.0,5272.0,5308.0,87.7,,4753.0,0.0981415476724291,1.1050774375003942,1.1789765931943845,1.1601412869205485,,,
1757.0,1678.75,3459.333,3304.0,3250.0,3672.0,80.7,,4754.0,0.0104572542589917,0.7032874206094759,0.7629134962103852,0.7469127899730998,,,
2028.2,1694.0,4742.0,4375.0,4218.75,4573.667,86.3,,4755.0,0.0313819883178925,0.8510344845225282,0.9158578405406581,0.8989047357002122,,,
2205.0,1921.833,6060.0,5789.333,5670.667,5849.917,83.7,,4756.0,0.0554503583652366,0.960537294194018,1.0273157113616467,1.0105445333975422,,,
1633.0,1619.0,5515.0,5335.2,5285.333,5272.0,99.6,,4757.0,0.0842918369538558,1.058016142937353,1.1279714022234049,1.1106317963431076,,,
1987.0,1836.333,5057.0,4972.0,4908.0,5353.5,91.1,,4758.0,0.0428476779091079,0.9024583801465149,0.9678869736105324,0.9510436767631406,,,
1820.0,1644.8,5856.667,5479.5,5349.25,5917.0,25.1,,4759.0,0.0785276290796218,1.0524651345839684,1.1257630467401265,1.1064220981585238,,,
2266.55,1958.714,4285.333,4176.667,4248.0,4760.0,71.0,,4760.0,0.0118961347876365,0.7337171078173239,0.792991134084607,0.7773527377641463,,,
1982.078,1981.726,3420.0,3175.5,3020.0,3368.0,93.3,,4761.0,0.0050679049373565,0.5794179854148902,0.6341821744949976,0.6193686531994971,,,
2512.0,2004.667,4768.0,4516.0,4448.0,4766.667,38.0,,4762.0,0.0133477615702044,0.7440443201846871,0.8026845109177235,0.7876413376156849,,,
2452.0,1872.0,5260.0,5008.0,5137.333,5734.0,42.3,,4763.0,0.0305017845158658,0.8612879839319141,0.9257060464940255,0.9087459017519162,,,
1664.3,1518.667,3408.75,3262.667,3224.0,3822.0,34.6,,4764.0,0.0159799851083776,0.7559122371900011,0.8186613895211976,0.8014594894323149,,,
2095.25,2028.0,5011.75,4546.769,4668.0,5290.667,98.7,,4765.0,0.0277224552997929,0.8175737295690944,0.8846772802001501,0.8661209828446774,,,
2470.25,1649.2,8525.333,8070.0,8421.667,8285.5,100.0,,4766.0,0.1267284692525959,1.2408668601977402,1.315186393346615,1.2970534858382556,,,
1389.929,1453.938,6842.222,6301.857,6560.0,6673.714,95.5,,4767.0,0.1572588604678584,1.2957877730336642,1.3773313934452076,1.3561837776309995,,,
