OBJECTID,latitude,longitude,Name,Data_Source,H2_pct,H2_ppm
4737,55.51787822700004,86.08045843900004,"Berzassk, 87.2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",87.2,null
4738,55.35551199600007,86.08673199700007,"Kuznetsky, 18.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",18.4,null
4739,54.65033818200004,86.15173393500004,"Leninsk-Kuznetsky, 20","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",20,null
4740,54.993981115000054,86.19189007200004,"Shugurovo, 35","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",35,null
4741,67.46868084000005,86.57289670300008,"Igarka, 89.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",89.5,null
4742,53.793903475000036,87.31925499600004,"Baydaevka, 11.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",11.4,null
4743,53.85201335300007,87.36553411900007,"Osinovka, 18.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",18.4,null
4744,69.36555874400005,87.73343453200006,"Kayerkan, 95.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",95.4,null
4745,52.83757333500005,87.93663898000005,"Gornaya Shoria, 61","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",61,null
4746,52.913137171000066,88.01144207100003,"Sheregesh, 89.8","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",89.8,null
4747,65.16273241200008,88.10851606400007,"Sukhaya Tunguska, 69.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",69.5,null
4748,65.59472509300008,88.14448929800005,"Miroediha, 26.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",26.1,null
4749,69.31225338100006,88.17815137200004,"Zapolyarny, 21.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",21.5,null
4750,69.34994556200007,88.20055350900003,"Norilsk, 33","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",33,null
4751,69.34866329800008,88.20163752000008,"Norilsk, 96.8","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",96.8,null
4752,69.50644600000004,88.38762560400006,"Talnakh, 12.7","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",12.7,null
4753,65.82179042900003,88.39721557800004,"Nijnaya Tunguska, 87.7","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",87.7,null
4754,53.39468707500003,88.91213018400002,"Ulug-zassky, 80.7","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",80.7,null
4755,55.39969217300005,88.91587034800006,"Goryachegorsk, 86.3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",86.3,null
4756,53.62659254900006,89.24706680900003,"Krasny Kamen, 83.7","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",83.7,null
4757,53.275377063000064,89.57726113900009,"Tei, 99.6","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",99.6,null
4758,53.27890940200005,89.60856704800005,"Abagas, 91.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",91.1,null
4759,69.10853311800008,89.61038219300008,"Imangda Rudnaya, 25.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",25.1,null
4760,54.28570666200005,89.95254843900005,"Uibatsky, 71","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",71,null
4761,53.73706077700007,91.08186027300006,"Abakan, 93.3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",93.3,null
4762,54.085599942000044,92.03999999600005,"Tubinsky, 38,2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",38,null
4763,56.05170003400008,95.04650001300007,"Ivanovka, 42.3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",42.3,null
4764,61.59704021200009,96.29885313200002,"Kamyshevsky Baykitnik, 34.6","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",34.6,null
4765,56.300028141000034,101.92285159900008,"Krasnoyarovskoe, 98.7","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",98.7,null
4766,70.74264735300005,102.04917715600004,"Gulinsky, 100","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",100,null
4767,71.98925833000004,102.50189029800002,"Kotuy, 95.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",95.5,null
4768,51.73688842400002,102.54994192000004,"Tunka, 80","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",80,null
4769,53.718800000000044,102.80160001300003,"Nukuty, 43.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",43.5,null
4770,56.20092403200004,102.84025110400006,"Zayarsk, 13.2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",13.2,null
4771,70.70187208900006,103.44233528800004,"Kugda, 76.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",76.4,null
4772,57.24451986900004,103.62773476100007,"Zheldon, 48.8","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",48.8,null
4773,52.16927104200005,104.46797909700007,"Schukina, 20.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",20.5,null
4774,52.615181122000074,104.78679247000007,"Elovka, 11.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",11.1,null
4775,56.791256970000056,105.84744333300006,"Ust'-Kut, 18.7","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",18.7,null
4776,51.45186495500007,106.91515999300009,"Selenga, 95","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",95,null
4777,57.35684482400005,107.04368600700008,"Markovskoe, 40","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",40,null
4778,53.615413438000076,109.6349125820001,"Barguzin, 80","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",80,null
4779,66.43464010000007,112.31419531200004,"Udachnaya, 40","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",40,null
4780,66.43497324100007,112.31481332600005,"Udachnaya west, 56","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",56,null
4781,66.43517983100003,112.315910873,"Udachnaya, 58,9","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",58,null
4888,51.56426721700007,116.62690854500012,"Taseevskoe, 19.0","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",19,null
4889,51.581597773000055,116.66443812600005,"Baleysky graben, 20.3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",20.3,null
4890,51.58091094800005,116.66461264600002,"Baleyskoe, 89.8","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",89.8,null
4892,15.632206003000016,120.02929855800006,"Mt. Lanat, 45.6","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",45.6,null
4893,14.837000008000075,120.1281999460001,"Nagsasa, 58.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",58.5,null
4894,15.571800000000055,120.15129999900012,"Los Fuegos Eternos, 44.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",44.5,null
4895,15.70330000000006,120.28250000000004,"Mangatarem, 35.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",35.1,null
4896,70.58517721700007,120.40648075700004,"Obnazhennaya pipe, 81.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",81.1,null
4897,36.44364892400005,120.65183097500007,"Jimo hot spring, 12.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",12.5,null
4900,-30.761119999999945,121.26385000000005,"EVDD0077","Boreham, C. J., Sohn, J. H., Cox, N., Williams, J., Hong, Z., & Kendrick, M. A. (2021). Hydrogen and hydrocarbons associated with the Neoarchean Frog’s Leg Gold Camp, Yilgarn Craton, Western Australia. Chemical Geology, 575, 120098. https://doi.org/10.101",1.123,null
4903,-30.761029999999945,121.26393000000009,"EVDD0075","Boreham, C. J., Sohn, J. H., Cox, N., Williams, J., Hong, Z., & Kendrick, M. A. (2021). Hydrogen and hydrocarbons associated with the Neoarchean Frog’s Leg Gold Camp, Yilgarn Craton, Western Australia. Chemical Geology, 575, 120098. https://doi.org/10.101",8.126,null
4904,-30.761309999999984,121.26397000000009,"EVDD0083","Boreham, C. J., Sohn, J. H., Cox, N., Williams, J., Hong, Z., & Kendrick, M. A. (2021). Hydrogen and hydrocarbons associated with the Neoarchean Frog’s Leg Gold Camp, Yilgarn Craton, Western Australia. Chemical Geology, 575, 120098. https://doi.org/10.101",42.731,null
4905,-30.76147999999997,121.26409,"EVDD0064","Boreham, C. J., Sohn, J. H., Cox, N., Williams, J., Hong, Z., & Kendrick, M. A. (2021). Hydrogen and hydrocarbons associated with the Neoarchean Frog’s Leg Gold Camp, Yilgarn Craton, Western Australia. Chemical Geology, 575, 120098. https://doi.org/10.101",1.266,null
4906,-30.761969999999973,121.26419000000008,"EVDD0071","Boreham, C. J., Sohn, J. H., Cox, N., Williams, J., Hong, Z., & Kendrick, M. A. (2021). Hydrogen and hydrocarbons associated with the Neoarchean Frog’s Leg Gold Camp, Yilgarn Craton, Western Australia. Chemical Geology, 575, 120098. https://doi.org/10.101",5.437,null
4908,-30.76306999999997,121.26441000000013,"EVDD0093","Boreham, C. J., Sohn, J. H., Cox, N., Williams, J., Hong, Z., & Kendrick, M. A. (2021). Hydrogen and hydrocarbons associated with the Neoarchean Frog’s Leg Gold Camp, Yilgarn Craton, Western Australia. Chemical Geology, 575, 120098. https://doi.org/10.101",1.53,null
4909,63.72693419600006,121.6550983730001,"Lenno-Viluisk, 10","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",10,null
4912,-13.668661109999979,122.27562778000004,"Poseidon 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1.25,null
4913,-13.668661109999979,122.27562778000004,"Poseidon 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1.03,null
4914,-13.668661109999979,122.27562778000004,"Poseidon 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1.52,null
4915,-17.860091399999927,122.9331356,"Yulleroo 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1.54,null
4918,-13.784030559999959,123.41032500000007,"Fortissimo 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",2.1,null
4919,-13.784030559999959,123.41032500000007,"Fortissimo 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",2.1,null
4920,-17.13990829999995,123.70900280000002,"Stokes Bay 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",2.23,null
4921,-17.13990829999995,123.70900280000002,"Stokes Bay 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",2.23,null
4923,-17.408355599999933,124.19133610000004,"Meda 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1.7,null
4924,-17.397532999999964,124.19358710000007,"Meda 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",95.3,null
4925,-17.397532999999964,124.19358710000007,"Meda 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",19.3,null
4926,-17.397532999999964,124.19358710000007,"Meda 1","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",91.2,null
4936,63.86755601500004,127.46559912000009,"Sangarskoe, 25","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",25,null
4939,-12.852491259999969,128.5151229600001,"Petrel 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",2,null
4946,44.08333264900005,131.62577639900007,"Illytchevsk, 64","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",64,null
4947,44.19121579900007,131.71767470400005,"Lipovetskoe, 25","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",25,null
4948,43.75835398900005,131.95295059800003,"Uglovsky, 27","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",27,null
4950,43.11124241400006,133.1419580170001,"Partizansky, 27","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",27,null
4951,50.979918312000045,133.2807235030001,"Verhne-Bureinsk, 27,3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",27,null
4954,50.46899660900005,134.5199191920001,"Badjalsk, 19","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",19,null
4955,43.298164983000035,134.60105200200007,"Milogradovo, 27.3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",27.3,null
4956,34.79720115700007,135.24962350700002,"Arima, 51.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",51.4,null
4957,44.53056404200004,135.35957009600008,"Yakut-gora, 41","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",41,null
4958,45.04282493300007,136.59783243100003,"Terney, 27.3","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",27.3,null
4959,46.25897221700006,137.45334898400006,"Sikhote-Alin’, 19.2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",19.2,null
4960,35.88848350000007,137.4813327480001,null,"Kusatsu-Shirane Volcano Observatory Tokyo Institute Technology. (1991). Volcanic Activity on May 1991 of Kiso-Ontake Volcano, and Chemical Composition of Volcanic Gases. Report of Coordinating Committee for Prediction of Volcanic Eruption, 51, 18–20.",33,null
4962,35.66876666700006,137.83497777800005,"Atera, 9.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",9.4,null
4964,34.72492165300002,139.39475472900006,"Mihara, 90.2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",90.2,null
4989,-29.851666638999998,140.783188009,"Coonanna","Woolnough, W. G. (1934). Natural Gas in Australia and New Guinea. AAPG Bulletin, 18(2), 226–242. https://doi.org/10.1306/3d932c06-16b1-11d7-8645000102c1865d",16.5,null
4992,42.54260477500003,140.8644402640001,"Showashinzan, 25","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",25,null
5003,24.792759350000047,141.32224678400007,"Iwo Jima, 18","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",18,null
5006,-27.495713889999948,141.93427500000007,"WACKETT 2","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1.4,null
5008,49.16545378500007,142.1175438360001,"Sakhalinsky, 21,2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",21,null
5021,-38.25752780999993,147.42353834000005,"Golden Beach 1A","Geoscience Australia. Geochemistry - Organic Geochemistry - Natural Gas Composition - Natural Gas Composition - Hydrogen. https://portal.ga.gov.au/metadata/geochemistry/organic-geochemistry-natural-gas-composition/natural-gas-composition-hydrogen/e318625f",1,null
5025,-29.572839332999923,149.28697822900006,"Mungyer","Woolnough, W. G. (1934). Natural Gas in Australia and New Guinea. AAPG Bulletin, 18(2), 226–242. https://doi.org/10.1306/3d932c06-16b1-11d7-8645000102c1865d",17.4,null
5027,46.96987233200008,152.07003403200008,"Lesser Kuril Ridge, 24.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",24.1,null
5028,54.12084600600008,159.658668302,"Semyachik, 34.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",34.5,null
5029,55.83049777700006,160.3267349570001,"Tolbachik, 25.5","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",25.5,null
5030,55.821507859000064,160.3802999710001,"Plosky Tolbachik, 93","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",93,null
5031,56.04697941300004,160.64067352400002,"Kliuchevskoi, 82.2","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",82.2,null
5032,56.051634670000055,160.65377621300001,"Kliuchevskoi, 90.4","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",90.4,null
5033,56.65309083500006,161.3572542070001,"Shiveluch, 16","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",16,null
5034,58.91775832700005,161.52672310000003,"Koriaksko-Kamtchatskaya orogen, 85","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",85,null
5035,58.91775832700005,161.52672310000003,"Koriaksko-Kamtchatskaya orogen, 15","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",15,null
5036,-22.30496212199996,166.84095209500006,"Carenage, 36.1","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",36.1,null
5037,-22.29943709399993,166.86180190200002,"Kaoris, 32.9","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",32.9,null
5038,-44.677256454999956,167.64238858400006,"Poison bay, 75.8","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",75.8,null
5039,61.88190744700007,170.2781379380001,"Anadyrsko-Kamchatskaya, 100","Zgonnik, V. (2020). The occurrence and geoscience of natural hydrogen: A comprehensive review. Earth-Science Reviews, 203, 103140. https://doi.org/10.1016/j.earscirev.2020.103140",100,null
