longitude,latitude,elevation,emissivity_band10,emissivity_band11,emissivity_band12,emissivity_band13,emissivity_band14,emissivity_sdev_band10,emissivity_sdev_band11,emissivity_sdev_band12,emissivity_sdev_band13,emissivity_sdev_band14,land_water_map,ndvi,ndvi_sdev,num_obs,temperature,temperature_sdev
-111,48,910.784,959.394,959.854,958.96,971.508,970.604,177.433,154.728,154.57,80.301,88.628,0.0,20.182,8.274,12.348,31095.036,977.358
-111,49,967.604,970.296,969.211,968.082,973.289,971.472,110.129,100.987,104.208,83.062,104.94,0.0,27.353,9.057,10.107,30827.802,1150.074
-111,50,732.718,970.294,969.419,968.377,974.09,972.343,108.214,100.887,103.018,73.842,83.879,0.002,22.905,9.944,8.457,30921.439,1505.245
-111,51,743.394,969.102,967.971,966.577,973.596,972.583,111.965,108.044,111.438,76.566,83.853,0.001,30.161,11.865,9.187,30915.551,986.444
-111,52,677.217,969.27,969.081,968.26,973.913,973.101,117.369,103.978,102.551,74.503,80.41,0.002,40.676,14.205,7.579,30566.296,753.614
-111,53,630.6926926926927,971.7177177177177,970.9639639639639,969.8568568568569,973.5405405405405,972.9639639639639,100.4084084084084,95.90990990990991,99.14714714714715,73.90690690690691,80.90190190190191,0.009009009009009009,44.708708708708706,15.24924924924925,6.2442442442442445,29913.196196196197,818.5455455455456
-111,54,609.98,974.151,973.579,973.094,976.096,975.831,82.909,81.846,81.31,63.158,66.648,0.063,49.457,13.898,6.04,29281.221,871.067
-111,55,619.26,974.59,973.446,972.916,975.82,975.709,72.043,72.209,72.3,58.161,61.785,0.029,51.844,11.344,5.348,29309.309,931.742
-111,56,474.868,973.173,972.112,971.619,975.487,975.127,67.555,68.108,66.94,58.017,62.941,0.031,47.815,10.865,3.832,29390.827,671.549
-111,57,441.73440643863177,970.8682092555332,971.1016096579477,971.1941649899396,975.0543259557344,974.1146881287726,116.03118712273641,95.35814889336017,85.20824949698189,65.89537223340041,78.46981891348088,0.01006036217303823,36.72032193158954,11.575452716297788,3.925553319919517,29040.28068410463,740.5704225352113
-111,58,260.0610610610611,969.7367367367367,970.009009009009,969.1621621621622,975.5875875875876,974.7917917917918,93.93093093093093,86.15015015015015,88.12212212212212,61.76076076076076,71.01801801801801,0.21021021021021022,25.11911911911912,8.34134134134134,5.977977977977978,29179.152152152154,960.3083083083083
-111,59,287.451,974.822,974.694,974.231,976.95,975.757,73.162,67.13,67.633,64.144,77.263,0.225,28.465,9.935,6.301,29142.395,964.042
-111,60,315.419,973.383,973.203,972.794,977.156,976.378,82.539,74.673,73.079,60.908,66.42,0.132,35.584,9.249,5.571,29453.809,707.62
-111,61,336.04040404040404,968.6040404040403,969.8777777777777,969.8525252525252,975.4090909090909,973.0979797979797,100.11414141414141,79.32222222222222,73.5010101010101,54.173737373737374,70.58888888888889,0.07676767676767676,24.70909090909091,9.401010101010101,4.065656565656566,29003.33131313131,926.0808080808081
-111,62,251.112,968.065,969.51,968.474,973.194,969.824,121.737,92.863,93.769,80.028,105.515,0.019,19.602,11.355,5.752,28515.248,965.082
-111,63,415.313,969.898,970.132,969.498,973.717,971.908,108.061,97.796,98.108,70.576,86.257,0.07,29.405,11.988,4.865,28623.189,1141.912
-111,64,436.1673346693387,972.0821643286573,971.315631262525,970.3296593186373,976.184368737475,975.3436873747495,91.5440881763527,85.62424849699399,91.29659318637275,60.43787575150301,65.88977955911824,0.1653306613226453,31.15430861723447,10.88376753507014,4.539078156312625,29100.658316633268,1111.3266533066133
-111,65,475.742,968.448,967.275,964.529,973.082,971.218,105.869,97.844,111.972,62.786,73.803,0.027,23.974,11.609,3.447,28292.99,1457.922
-111,66,454.003,970.766,969.974,968.698,974.504,973.464,94.515,85.766,94.19,54.097,66.178,0.033,31.399,13.048,3.468,28781.839,936.305
-111,67,226.654,967.752,966.264,964.423,972.943,970.276,110.437,105.151,107.351,61.999,73.901,0.002,20.682,12.332,4.1,28342.64,1586.545
-111,68,45.271,972.144,970.235,969.338,975.982,974.122,86.884,101.211,106.483,49.548,71.978,0.193,8.962,4.278,5.211,28067.966,1033.911
-111,69,117.53413654618474,971.2630522088353,966.8775100401606,964.5833333333334,970.7309236947791,968.0843373493976,83.1355421686747,107.15863453815261,120.68072289156626,66.06024096385542,81.02610441767068,0.019076305220883535,10.670682730923694,6.474899598393574,5.143574297188755,27789.739959839357,1331.6074297188754
